
"Automation Tester","Senior Automation Tester In JavaScript","EPAM Systems","Hyderabad, Telangana, India","Reposted 21 hours ago","22 applicants","Easy Apply","No","About the job
            

            
                
                  Currently, we are looking for a remote Senior Automation Tester In JavaScript to join our team.Responsibilities      Work closely with product owner, business analyst, and design specialist to understand requirements and acceptance criteria for each story within JIRA, and be willing to update stories in JIRA with additional information.Write and update Cucumber feature files to ensure test scenarios contain adequate coverage for each JIRA story.Work with automation team and QA Lead to select test scenarios to automate, and then implement them.
Requirements      3+ years of experience with Automated Testing In JavaScriptExperience with writing Cucumber feature filesExperience with Node.js automationExperience with JIRA and ConfluenceExperience with manual and automated testing of REST APIsExperience with testing web-based applications
We offer      International projects with top brandsWork with global teams of highly skilled, diverse peersHealthcare benefitsEmployee financial programsPaid time off and sick leaveUpskilling, reskilling and certification coursesUnlimited access to the LinkedIn Learning library and 22,000+ coursesGlobal career opportunitiesVolunteer and community involvement opportunitiesEPAM Employee GroupsAward-winning culture recognized by Glassdoor, Newsweek and LinkedIn"
"Automation Tester","Software Quality Assurance (Mid level)","tiket.com","Noida, Uttar Pradesh, India","23 hours ago","Over 100 people clicked apply","Apply","No","About the job
            

            
                
                  Main Duty to fly with us:      Experience as SQA at least 2+ yearsParticipate in requirements review and understand new feature developmentAssist in designing, implementation and execution of test cases for new and existing featuresCollaborate with the software engineering team on QA/Testing topicsPerform our platform testing to uncover flaws within the interface.Update the testing procedure to provide better testing coverage and user experienceContribute to our quality projects, including automation of test cases, with a focus on feature release.Actively participates in agile meetings with product management and development teamCommunicate technical concepts/issues clearly to internal stakeholdersDevelop documents and maintain test cases and validation reports.Knowledge of at least one Object oriented programming language.Exposure to testing, Mobile apps or backend.
Mandatory belongings that you must prepare      :Bachelor degree in Computer Science or equivalent practical experience mini 3 years (overall )Hands on automation with java experience of minimum 1 year.Well versed in Testing conceptsGood Hands-on experience in Mobile Apps (Android + iOS) or Web or API testingGood mindset and approach for writing a good variety and in-depth test casesHands-on experience of Test Management tools like JIRA, TestRailExposure with Tools like Web Console Logs or Android Studio or Postman/Charles/SwaggerExperience working in an Agile/Scrum development processComfortable working in a fast-paced, highly collaborative, dynamic work environmentProactive, self motivated, ownership attitude with good written & verbal communication skillsSome scripting knowledg
eGood to hav      e:Good knowledge of MySQL or MongoDB or JMeterKnowledge about monitoring tools like Graffana, Google Analytics, Firebase, etc.Exposure to any Cloud Device farm, Dockerizati
on"
"Automation Tester","SDET Analyst II","Global Payments Inc.","Pune, Maharashtra, India","13 hours ago","12 people clicked apply","Apply","No","About the job
            

            
                
                  DescriptionJob DescriptionSummary Of This RolePerforms and participates in application development and testing to apply continuous quality and testability of code throughout the software development lifecycle. Builds quality within the software development process with automated testing suites providing a comprehensive view from code quality to functionality. Uses quality paradigms to provide real time quality with use of automation and frequent regression testing. Designs / develops and maintains automation frameworks and automation test suites and scripts with continuous integration, testing, deployment and delivery. Conducts performance, load, security and service virtualization testing.What Part Will You Play?      Participates in all steps of the software development life cycle and is accountable for producing quality code. Participates within a collaborative software development approach to identify and recommend practices for quality assurance at the source using automation. Conducts basic impact analysis, evaluates and identifies affects to regression test suites, testability of code, and application performance to reduce negative influences on continuous testing. Performs quality checks along with updating of automation scripts. Identifies and designs basic testing suites for test driven development (TDD) and behavior driven development (BDD) to allow early and frequent testing as the software is developed.Writes and executes moderately complex application tests at the source code level to prevent hidden errors (i.e., white box testing) within unit and component testing. Identifies and suggests moderate improvements for code quality to improve deficiencies from functionality through structure of code for performance and maintainability. Builds, maintains and reviews mid-level unit and component test suites and conducts automated white box tests. Identifies basic improper coding and code quality issues. Integrates white box test suites with continuous integration (CI) tools. Programs and creates basic to mid-level test cases using unit and component testing tools for code level testing.Develops standard software tools, frameworks and utilities for validation / verification activities and end-to-end functional testing of software. Identifies and recommends tools and frameworks for testing and creates automated tools for generic use and maintainability. Writes standard code that uses / exercises non-user interface (UI) components like application program interface's (API's), representational state transfer API (RESTful API), and web services similar to the end user to develop frameworks for testing. Integrates automated suites with continuous integration (CI) tools for frequent execution.Installs and uses basic to moderately complex CI frameworks in continuous testing and continuous deployment / delivery. Builds, customizes, and deploys basic to moderately complex test environments and test automation frameworks. Performs basic to moderately complex scripting, data generation, and other methods to maintain automation infrastructure throughout the development. Integrates CI tools with other testing infrastructure and develops basic to moderately complex reporting / metrics on CI.Uses performance, load, security, and service virtualization testing tools to conduct basic testing, analysis and results interpretation. Builds, scripts, and generates data used in testing. Analyzes moderately complex system performance and responses during loads. Applies a basic knowledge of procedures, methodology and/or application standards to include payment card industry and security related compliance to testing activities using automation. Applies knowledge of service virtualization concepts and its applicability for application testing.Works with stakeholders, business, developers and other analysts to develop test plans, conditions and cases (set of inputs, execution preconditions, and expected outcomes developed for a particular objective, such as to exercise a particular program path or to verify compliance with a specific requirement) to be used in testing, and learns to perform test data conditioning and execution of test sets. Begins to build a base knowledge of using multiple environments to validate test conditions and reviews data values while learning the various components of the systems and the applications. Reports, tracks defects and defect resolutions, closure and participates in root cause analysis.Acts as a single point of contact for assigned small, less complex client projects with regard to test activities. Coordinates the test activities assigned to the test team to include, reviewing of client test plans cases and scripts, prioritizing test execution when necessary and providing feedback to internal and external clients.
What Are We Looking For in This Role?Minimum Qualifications      Bachelor's Degree - Software Engineering, Information Systems or other Technical degree; additional experience in lieu of degree will be consideredTypically Minimum 2 Years Relevant Exp - Professional experience with software testing, coding, designing, and developing
Preferred Qualifications      Master's Degree - Software Engineering, Information Systems or other Technical degreeTypically Minimum 4 Years Relevant Exp - Experience developing automated testing strategies in a variety of environments and frameworks
What Are Our Desired Skills and Capabilities?      SKILLS / KNOWLEDGE - Developing professional expertise, applies company policies and procedures to resolve a variety of issues.JOB COMPLEXITY - Works on problems of moderate scope where analysis of situations or data requires a review of a variety of factors. Exercises judgment within defined procedures and practices to determine appropriate action. Builds productive internal/external working relationships.SUPERVISION - Normally receives general instructions on routine work, detailed instructions on new projects or assignments.Software Development Life Cycle / Testing Methodologies - Agile - Scrum, Kanban, Test Driven Development, Behavior Driven Development, etc.Programming Languages - Java, C#, Perl, Python, Groovy, Oracle, SQL, etc.Testing tools - Application Lifecycle Management, Unit Testing, Security, Application Programming Interface, Mobile, Continuous Integration, Service Virtualization, etc."
"Automation Tester","Sr. QA with Robot & JMeter  Experience","CGI","Bengaluru, Karnataka, India","11 hours ago","1 person clicked apply","Apply","No","About the job
            

            
                
                  Strong performance testing backgroundAutomation & Manual testing experience valued as wellJMeter/Perf testing RequiredAzure environment RequiredRobot Framework RequiredLife Insurance domain Bonus, not necessaryYour future duties and responsibilitiesRequired Qualifications To Be Successful In This RoleTogether, as owners, let’s turn meaningful insights into action.Life at CGI is rooted in ownership, teamwork, respect and belonging. Here, you’ll reach your full potential because…You are invited to be an owner from day 1 as we work together to bring our Dream to life. That’s why we call ourselves CGI Partners rather than employees. We benefit from our collective success and actively shape our company’s strategy and direction.Your work creates value. You’ll develop innovative solutions and build relationships with teammates and clients while accessing global capabilities to scale your ideas, embrace new opportunities, and benefit from expansive industry and technology expertise.You’ll shape your career by joining a company built to grow and last. You’ll be supported by leaders who care about your health and well-being and provide you with opportunities to deepen your skills and broaden your horizons.Come join our team—one of the largest IT and business consulting services firms in the world.Sr. QA with Robot & JMeter ExperienceJob DescriptionStrong performance testing backgroundAutomation & Manual testing experience valued as wellJMeter/Perf testing RequiredAzure environment RequiredRobot Framework RequiredLife Insurance domain Bonus, not necessaryYour future duties and responsibilitiesRequired Qualifications To Be Successful In This RoleEnsemble, en tant que propriétaires, mettons notre savoir-faire à l’œuvre.La vie chez CGI est ancrée dans l’actionnariat, le travail d’équipe, le respect et un sentiment d’appartenance. Chez nous, vous pourrez exploiter votre plein potentiel parce que…Nous vous invitons à devenir propriétaire dès le jour 1 alors que nous travaillons ensemble à faire de notre rêve une réalité. C’est pourquoi nous nous désignons comme associés de CGI, plutôt que comme employés. Nous tirons profit des retombées de notre succès collectif et contribuons activement à l’orientation et à la stratégie de notre entreprise.Votre travail crée de la valeur. Vous élaborerez des solutions novatrices et développerez des relations durables avec vos collègues et clients, tout en ayant accès à des capacités mondiales pour concrétiser vos idées, saisir de nouvelles opportunités, et bénéficier d’une expertise sectorielle et technologique de pointe.Vous ferez évoluer votre carrière en vous joignant à une entreprise bâtie pour croître et durer. Vous serez soutenus par des leaders qui ont votre santé et bien-être à cœur et qui vous permettront de saisir des occasions afin de parfaire vos compétences et élargir les horizons.Joignez-vous à nous, l’une des plus importantes entreprises de conseil en technologie de l’information (TI) et en management au monde."
"Automation Tester","SDET - LLM Tester (Python)","Tech Mahindra","Hyderabad, Telangana, India","23 hours ago","Over 100 people clicked apply","Apply","No","About the job
            

            
                
                  Job SummaryLLM tester role : Must Have: Experience testing AI models, especially NLP/LLM models. Familiarity with testing tools and frameworks for LLMs such as Hugging Face, TensorFlow, or OpenAI tools. Hands on Coding Experience (eg Java, Python, C#) Proficiency in using version control systems (e.g., Git). Nice to Have: Strong understanding of model evaluation metrics such as BLEU, ROUGE, perplexity, etc. Experience with adversarial testing, bias detection, and ethical compliance in AI systems. Experience in Selenium/Playwright using Python/Java CI/CD pipelines"
"Automation Tester","nCino QA","NTT DATA North America","Pune/Pimpri-Chinchwad Area","23 hours ago","10 people clicked apply","Apply","No","About the job
            

            
                
                  Req ID: 306342NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.We are currently seeking a nCino QA to join our team in Pune, Mahārāshtra (IN-MH), India (IN). QA nCIno  How You’ll Help Us: We have an immediate need for an experienced QA who specializes in Automation testing to assist our client with the continuous growth of their company. Why the Role Is Important: You will be responsible to manage & lead the testing team and making sure we deliver beyond client expectations. Our clients need to know they can trust the deliverables and services NTT DATA delivers and you will maintain our reputation for reliability. We will make sure to equip you with the required tools you need to exceed expectations in our projects. Once You Are Here, You Will:        Manage and lead an experienced QA and testing team, encouraging high performance and efficiency  Create and execute a detailed testing strategy  Liaise with managers to ensure that the test plan aligns with the overall project  Deliver detailed reports to all levels of stakeholders , discussing progress and addressing any issues that have been identified  Mentor and guide other members of the team and assist with the overall project delivery 
 Required Skills & Qualifications:        At least 10 years' experience within Test Lead/ QA Management  In depth knowledge of software testing (manual and automated testing tools)  Excellent communication and leadership skills  Finance/banking/ Payments experience essential 
 Preferred:        API/ Payment services testing experience. 
 Ideal Mindset:        Flexible, open minded approach to work and a willingness to learn 
 Location: India About NTT DATANTT DATA is a $30 billion trusted global innovator of business and technology services. We serve 75% of the Fortune Global 100 and are committed to helping clients innovate, optimize and transform for long term success. As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure and connectivity. We are one of the leading providers of digital and AI infrastructure in the world. NTT DATA is a part of NTT Group, which invests over $3.6 billion each year in R&D to help organizations and society move confidently and sustainably into the digital future. Visit us at us.nttdata.com NTT DATA endeavors to make https://us.nttdata.com accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact us at https://us.nttdata.com/en/contact-us .   This contact information is for accommodation requests only and cannot be used to inquire about the status of applications. NTT DATA is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. For our EEO Policy Statement, please click here . If you'd like more information on your EEO rights under the law, please click here . For Pay Transparency information, please click here ."
"Automation Tester","C&M-DC-SPPM QA Validation Consultant","Deloitte","Hyderabad, Telangana, India","15 hours ago","5 people clicked apply","Apply","No","About the job
            

            
                
                  Position Summary  FQV, Consultant Looking for a world of opportunities and a fulfilling career?We are a creative digital consultancy. We combine leading digital and creative capabilities with the deep industry knowledge and experience Deloitte is known for. That means, our clients can bring us their biggest challenges, knowing we have what it takes to bring a business vision to life. Work you’ll do        Practitioners will integrate and learn from talented colleagues who have focused on core domains that we may not have had visibility into. Our move towards integrated solutions demands that everyone adopt a growth mindset and invest in expanding their understanding of what we bring to the marketplace. Practitioners will be able to develop skills in a Portfolio that represents the unification of the some of the most diverse, globally recognized brands and businesses in the organization—an exciting opportunity for their career development. Strong analytical and problem-solving skills. Experience on Agile/Scrum based delivery. Has ability to work effectively in a fast-paced environment with changing priorities and minimal supervision. Creates and maintain the Test Strategy, Test Plans, Requirements Traceability Matrices, Test Cases, and Test Metrics. Design test plans and Executes end-to-end functional with clearly documented defects that enable a developer to recreate the issue. Ensure the quality and low bug rates of code released into production. Follow QA processes and procedures throughout the testing life cycle . Establish and evolve seamless regression test process to include existing features and new features. Involved in Sprint planning and Test Execution Functional knowledge on Sales Compensation Domain. Hands on experience on Incentive management tools like SAPC/Callidus, Anaplan, Varicent will be added advantage Lead routine conference calls and participate in client-facing meetings, detail action items and follow through on tasks Assist in solution testing and UAT for clients The candidate must have good troubleshooting skills and be able to think through issues and problems in a logical manner
Our Commercial Excellence & Experience team focuses on designing and implementing sales and service experiences, capabilities, and architectures to bring customer strategies to life. Our ambition is to be the best in the world at driving customer transformation through the development of clever commercial strategies, distinctive experiences, and the application of digital technologies. We help make the “creative digital consultancy” real and in doing so, make new markets. Professionals will serve our clients through the following types of work:        Sales Excellence & Service Excellence | delivers sales and service strategies and plans, operating model definition, incentive design and implementation, and operations support for digitally enabled sales, channel, and customer service capabilities Digital Experience | creates engaging omni-channel digital experiences across web, mobile, AR/VR, voice, gesture, IoT, and video Flexible Consumption | the commercial strategy, operating model definition, and capability delivery of subscription/flexible consumption business models Digital Foundry | a flexible, end-to-end delivery model emphasizing innovation and disruption Digital Mix | an integrated set of platforms to enable business re-platforming
 The Team The Customer & Marketing Offering Portfolio integrates our most differentiated, globally recognized customer and marketing businesses. It focuses on owning the commercial agenda through growth strategy, enhanced user experiences, and engagement through the entire customer lifecycle. From our core strengths in creative design, to strategy, platforms and solutions, as well as our continued growth through acquisitions, we are specifically positioned to bring fully integrated solutions to our clients.We are all consumers and personal marketers. This reality is what makes the Customer & Marketing Offering Portfolio so exciting. What we deliver in the market every day directly impacts who we are as customers. We deliver on outcomes for the very products and services that we have the privilege of engaging with ourselves. Qualifications And Experience  Required:        Minimum of 3-6 years of experience in Software Testing. Experience in working on SPM technologies (preferred) and understanding of the typical lifecycle of payees in the SPM space Well versed in the preparation of Scope of testing, Test Plans, Test Strategy, Estimations and Test Summary Reports/Dashboards Able to identify risks and plan for the mitigation Good understanding of quality assurance methodologies, life cycle, and processes; Experience on Agile/Scrum based delivery; Hands on experience in performing System Integration testing, End - to - End Testing, Discrete Testing, Regression Testing. Ability to identify gaps in the requirements and suggest improvements face to face with the client; Ability to understand functional design document and create effective test scenarios leveraging different test design techniques Experience on any test management/defect management tool like HP ALM / JIRA / Octane
 Preferred:        Functional Knowledge on Sales Planning and Sales Compensation Knowledge of Incentive management tools like SAPC/Callidus, Anaplan, Varicent will be added advantage MS Excel and Access
 Travel:        Most of the travel requirements are to the US, however, in multi country implementations and roll out projects, there could be a need to travel to other parts of the world.
 How You’ll Grow At Deloitte, we’ve invested a great deal to create a rich environment in which our professionals can grow. We want all our people to develop in their own way, playing to their own strengths as they hone their leadership skills. And, as a part of our efforts, we provide our professionals with a variety of learning and networking opportunities—including exposure to leaders, sponsors, coaches, and challenging assignments—to help accelerate their careers along the way. No two people learn in the same way. So, we provide a range of resources including live classrooms, team-based learning, and eLearning. DU: The Leadership Center in India, our state-of-the-art, world-class learning Center in the Hyderabad offices is an extension of the DU in Westlake, Texas, and represents a tangible symbol of our commitment to our people’s growth and development. Explore DU: The Leadership Center in India Benefits At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Deloitte’s culture Our positive and supportive culture encourages our people to do their best every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer comprehensive well-being programs and are continuously looking for new ways to maintain a culture that is inclusive, invites authenticity, leverages our diversity, and where our people excel and lead happy lives. Learn more about Life at Deloitte. Corporate citizenship Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships that we have with our clients, our people, and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more a bout Deloitte’s impact on the world.#SPPMFQVRecruiting tipsFrom developing a stand out resume to putting your best foot forward in the interview, we want you to feel prepared and confident as you explore opportunities at Deloitte. Check out recruiting tips from Deloitte recruiters.BenefitsAt Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you.Our people and cultureOur diverse, equitable, and inclusive culture empowers our people to be who they are, contribute their unique perspectives, and make a difference individually and collectively. It enables us to leverage different ideas and perspectives, and bring more creativity and innovation to help solve our client most complex challenges. This makes Deloitte one of the most rewarding places to work. Learn more about our inclusive culture.Our purposeDeloitte’s purpose is to make an impact that matters for our clients, our people, and in our communities. We are creating trust and confidence in a more equitable society. At Deloitte, purpose is synonymous with how we work every day. It defines who we are. We are focusing our collective efforts to advance sustainability, equity, and trust that come to life through our core commitments. Learn more about Deloitte's purpose, commitments, and impact.Professional developmentFrom entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to build new skills, take on leadership opportunities and connect and grow through mentorship. From on-the-job learning experiences to formal development programs, our professionals have a variety of opportunities to continue to grow throughout their career.Requisition code: 181684"
"Automation Tester","Quality Analyst","Navi","Bengaluru, Karnataka, India","N/A","Over 100 applicants","Easy Apply","No","About the job
            

            
                
                  About NaviNavi is one of the fastest-growing financial services companies in India providing Personal & Home Loans, UPI, Insurance, Mutual Funds, and Gold. Navi's mission is to deliver digital-first financial products that are simple, accessible, and affordable. Drawing on our in-house AI/ML capabilities, technology, and product expertise, Navi is dedicated to building delightful customer experiences.Founders: Sachin Bansal & Ankit AgarwalWhat makes you a good executive at Navi?● Ability to learn● Being disciplined● Communicating wellWhat would your role at Navi Look Like?● Perform regular call audits/side barging to assess and govern the quality of the Process.● Identify Insights and remedy errors for the field collections process.● Recommend, implement and monitor preventative and corrective actions to ensure that quality assurance standards are achieved.● Compile and analyze data.● Publish error analysis and training needs indicators.● Investigate customer/agent complaints and publish RCA.What are some of the good to have skills for this role?● 0-2 Years of experience.● Willingness to work in an environment to improve process and quality assurance.● Excellent communication skills, both written and verbal.● Strong computer skills (MS - Excel, G-Suite)"
"Automation Tester","Quality Assurance Analyst","Stefanini Group","Pune, Maharashtra, India","23 hours ago","Over 100 people clicked apply","Apply","No","About the job
            

            
                
                        Overall 6+ years of experience in designing and executing test cases on SAPGUI & Web applications (FIORI Based application )Experience in automation tools primarily Microfocus UFTExtensive hands on experience in JIRA & Zephyr along with experience with Agile Software Development methodologies.Demonstrated experience in test framework design and developmentDemonstrated experience in test planning, test design, and test execution of highly complex systems.Design Patterns and Enterprise integration patternsAbility to use a wide variety of open source and in-house technologies and tools that are DevOps enablers such as Docker, Maven, Jenkins, GiTHub etc.Understanding of QA methodologies, life cycle and processesExperience in analyzing results of automation test runsAbility to create test cases based on user stories and business requirements.Experience working in Scrum teamsOutstanding verbal and written communication skillsStrong troubleshooting skills and attention to detail
The responsibilities of the position include:      Review requirements, providing feedback on completeness, testability and other risk areas.Identify functional and complete manual tests to be included in automated testing and work on automating candidates for test automationDevelop test cases and test scenarios using automation tool that provides thorough coverage of implemented features and meets acceptance criteria from business stakeholders.Demonstrate a deep understanding of automation tool as well as the ability to produce modular, re-usable code with high qualityDesign & build test harnesses for Automation TestingDesign/Architect test automation framework and develop the new test automation libraries; Tool - Microfocus UFTDevelop the Automated Regression Pack for different projectsSetting standards for automation tool selection and methodology developmentRecommend and evaluate new tools to improve productivity, efficiency and qualityAutomate the Test Data Management for applicable Projects using Automation toolsDesign and Develop the Automated solution for Sanity Testing for various repeatable tests.Utilize appropriate testing tools for both front-end and back-end Quality AssuranceTest Environment set-up/management, monitoring and streamline release management to QA Environments.Must be a strong Test Automation Engineer who can work independently, be capable of solving problems, and communicate effectively with US team members.
Good to have Skills       SAP FIORI, S4HANA, SAP Modules like SAP SD, SCM, PP, EWMHaving experience in NFR Testing such as Performance/Security. Able to set up NFR practices and Framework for Performance Testing by using JMeter, Webload or Load runner, etc.TestNG and JunitAdopt an automation-focused mindset to streamline recurring tasks by applying best practices and standards, thereby reducing manual efforts.Good understanding of Micro front-end and Microservices TestingExp - 6-10 YearsLocation - PuneNP - 0-15 Days / Immediate Joiners Preferred"
"Automation Tester","Senior Automation Tester (.NET)","EPAM Systems","Hyderabad, Telangana, India","Reposted 21 hours ago","7 applicants","Easy Apply","No","About the job
            

            
                
                  Currently, we are looking for a remote Senior Automation Tester with 3+ years of experience in Automation Testing, experience with .NET, and strong experience in functional testing to join our team.The customer is a leading provider of business information services. Its products include highly specialized information-enabled software and tools for legal, tax, accounting, and compliance professionals combined with the world’s most global news service.Responsibilities      Identifying and selecting the automation test casesDocumenting the automation test strategyCreating an automation test plan and getting approvalCreating, enhancing, debugging, and running the test casesManaging the changes and executing regression testsComing up with exact solutions for problems related to object identity and error handlingInteracting with customers/clients to solve the various issues they face and updating on the situation
Requirements      3+ years of experience in test automation - .NET/SeleniumStrong experience in functional testingExcellent communication skills, ability to work directly with the Customer, English proficiency, speaking up proactivelyAbility to take ownershipAbility to communicate independently with key stakeholders: business people and delivery managersStrong attention to detail and ability to work with minimal supervision/control after onboarding stage, manages own time effectively, i.e. confident, responsible, effective, dedicated and proactive engineerWillingness to work for a long term (at least 1.5+ year)
Nice to have      Microsoft TFS experienceCobalt experience
We offer      International projects with top brandsWork with global teams of highly skilled, diverse peersHealthcare benefitsEmployee financial programsPaid time off and sick leaveUpskilling, reskilling and certification coursesUnlimited access to the LinkedIn Learning library and 22,000+ coursesGlobal career opportunitiesVolunteer and community involvement opportunitiesEPAM Employee GroupsAward-winning culture recognized by Glassdoor, Newsweek and LinkedIn"
"Automation Tester","Salesforce QA","Concentrix","Greater Nashik Area","17 hours ago","27 people clicked apply","Apply","No","About the job
            

            
                
                  Job Title:Salesforce QAJob DescriptionWe’re Concentrix. A new breed of tech company — Human-centered. Tech-powered. Intelligence-fueled.We create game-changing solutions across the enterprise, that help brands grow across the world and into the future. We are trusted by clients across all major sectors, from up-and-coming success stories to iconic Fortune Global 500 brands in over 70 countries spanning 6 continents.Our game-changers:       Challenge Conventions Deliver outcomes unimagined Create experiences that go beyond WOW
If this is you, we would love to discuss career opportunities with you.In our Concentrix Catalyst team, you will work with the engine that powers the experience design and engineering capabilities at Concentrix. A leading global solutions company that reimagines everything CX through strategy, talent, and technology. We combine human-centered design, powerful data, and strong tech to accelerate CX transformation at scale. You will be surrounded by the best in the world providing market leading technology and insights to modernize and simplify the customer experience. Within our professional services team, you will deliver strategic consulting, design, advisory services, market research, and contact center analytics that deliver insights to improve outcomes and value for our clients. Hence achieving our vision.Concentrix provides eligible employees with an opportunity to enroll in many benefit programs, generally including private medical plans, great compensation package, retirement savings plans, paid learning days, and flexible workplaces. Specific benefits plans will vary by country/region.We’re a remote-first company looking for the absolute best talent in the world. Experience the power of a game-changing career.We are seeking an experienced Salesforce QA analyst to join an elite team of highly motivated software test engineers and Quality Assurance analysts. Your role will be to deliver high-quality infrastructure automation tools, frameworks, workflows, and validation platforms that help Salesforce CoE growth. The team looking to fill this position is focused on delivering a high quality E2E test automation to support our Customer Strategic initiatives.Must have:       Overall 5+ years of experience of IT industry 3+ years of demonstrated expertise in Salesforce Functional testing and Java/Selenium automation tool
Qualifications       5+ years of work experience in quality assurance in Testing (preferably in Salesforce) Must have strong Salesforce platform/cloud specific testing (Manual + Automation) experience 3+ years of experience in JAVA/Selenium, TESTNG framework Very good knowledge of JAVA/Selenium troubleshooting, Automating Salesforce Admin functions Must have hands-on in designing the automation framework Strong knowledge of API functional experience is added advantage Experience with setting up and configuring CI/CD pipelines, running builds in Jenkins with troubleshooting skills Experience working with agile methodology, scrum process
Location:IND Work-at-HomeLanguage Requirements:Time Type:Full timeIf you are a California resident, by submitting your information, you acknowledge that you have read and have access to the Job Applicant Privacy Notice for California ResidentsR1566181"
